account_id,customer_id,account_type,balance,currency,created_at
2dade27c-0a19-4a5c-9f20-6888b1552ee0,a321d1d2-23c1-406a-8d7a-a76708402223,SAVINGS,8444.78,EUR,2026-06-05 00:12:11.924591
24d8519c-4ee4-4be5-953b-6ec2a49b5d22,a50f68cc-481c-4bfb-b876-ec7b500afe2d,INVESTMENT,14168.84,EUR,2026-03-29 00:12:11.924645
e341a8a5-2f4b-496d-b581-8c56409f5254,51e5572d-1529-4b44-8bdb-cf6481b60817,SAVINGS,2000.31,EUR,2026-04-16 00:12:11.924693
cba7d294-ed5b-4837-ac65-108016b306df,8fdd667a-ecf8-4429-b555-2231e8e67fbe,CHECKING,20728.05,USD,2026-04-01 00:12:11.924737
5d0e9f80-06d7-4895-9f74-119aad9e8156,b6451f65-8402-4641-9484-75a80075a7cb,SAVINGS,25765.76,EUR,2026-02-08 00:12:11.924780
82726a36-ccf6-4433-b49a-c1296758d87c,986139d8-6b98-4e79-89a6-2cf7817b214f,INVESTMENT,28234.99,CAD,2026-01-20 00:12:11.924823
e126c44d-47be-423c-8919-fe3ca282ca94,7986f523-e502-4146-906c-4d9b61812c09,SAVINGS,9754.65,CAD,2026-07-03 00:12:11.924871
52fceb14-5103-4c81-84a0-df0edb71f922,51aba965-df47-479a-84fc-433677348768,SAVINGS,22616.25,USD,2026-04-30 00:12:11.924916
6fc565cc-0ee1-463d-b1ff-ca9613d0ab68,1681fadb-f35b-4eb9-98cd-9eed840c40e7,INVESTMENT,33200.04,USD,2026-01-11 00:12:11.924958
e982e532-131d-487e-b1e3-d87f0abe3e99,51af4da7-e735-4aea-bcec-4e658ba16feb,INVESTMENT,26937.09,USD,2026-02-04 00:12:11.925001
5e9d02ce-878a-4afd-a8bf-5f8ec15f9c06,8a8b5575-c2f4-419d-a69c-c15dcd81e6b1,INVESTMENT,4063.72,USD,2026-03-16 00:12:11.925042
2303ade1-3cd2-46eb-8d3e-e6608d3d56c2,bdc23972-2716-4e0e-9c15-6a4b1bdfc451,CHECKING,31449.65,CAD,2026-03-14 00:12:11.925083
0003f919-f822-4779-8ad9-7f2db537c9da,a3e8380e-dfc2-4596-bcdd-938334c06d04,SAVINGS,28011.41,EUR,2026-05-02 00:12:11.925125
17d5220a-db3c-41cc-b975-b7ccc4cc384b,87705a96-ca95-4be1-8c55-0d4389a738f6,CHECKING,7363.72,USD,2026-06-30 00:12:11.925167
4ddb6fec-cbce-4760-a49d-7de82670c83e,bca511d8-8839-4e83-bed3-9643760703cf,SAVINGS,21034.63,USD,2026-04-09 00:12:11.925209
549a9606-232e-4ffd-9dcd-285df6761e1e,73cc207f-f5db-49ae-9daa-924e1ecf226c,SAVINGS,18454.65,EUR,2026-01-27 00:12:11.925250
054d5bba-2c3c-4673-be20-d898aff5f91f,51540d23-1a16-4235-9c6d-4889d6c331a0,INVESTMENT,5890.79,USD,2026-02-27 00:12:11.925371
1def7d37-eeba-4b6a-bc3e-830454212ea7,2fcaf9de-89c6-479d-8afd-c1a53e7249c9,SAVINGS,23.24,CAD,2026-02-11 00:12:11.925447
13af2a86-2b08-422c-bdfa-b1fb46880559,96b69ed3-675f-4c6f-b104-1e44ee689593,INVESTMENT,30695.27,EUR,2026-05-21 00:12:11.925507
a87f0f08-ce72-4ed9-b1c7-8888b212b208,af3bff93-f186-4eaa-8ab5-a625342f6893,CHECKING,20390.18,CAD,2026-06-18 00:12:11.925568
628788a9-ce93-473b-8154-0162d0d0d7b4,3cde3141-415a-4780-a5ca-ff1f0960a24e,INVESTMENT,10669.07,EUR,2026-01-28 00:12:11.925674
bcbd8f3c-8a4c-4067-ac1d-bdfcb39e3dfa,7bd53a7a-ab62-4428-bee3-4947be56a2e8,SAVINGS,15161.99,USD,2026-02-08 00:12:11.925747
95e39f94-beb2-4e58-9a4a-644c61e2cced,f3370144-3721-443a-9d5f-16f876193787,SAVINGS,3023.96,CAD,2026-04-22 00:12:11.925859
bc53c215-95c9-45c8-8e54-2ad9b13a8a07,ff0a8994-86a6-4713-a66a-961a9c6c9409,CHECKING,11257.76,USD,2026-06-10 00:12:11.925942
b0207f46-785a-4a3e-9c3f-52d3d533f5fa,7a1448e5-e6f5-4396-97db-571f64e72122,CHECKING,21550.79,USD,2026-07-03 00:12:11.926001
c94392a1-8693-44e4-8b9b-fb6d87905eb8,7daf374e-ddaa-4f85-b8ea-916d8b0f1038,INVESTMENT,19273.52,USD,2026-05-03 00:12:11.926057
8ab51c3e-3390-44d8-bca5-cd67a37cf47e,7686b37c-4ea6-4f0a-a0b2-6282b6f02430,SAVINGS,5540.72,EUR,2026-01-21 00:12:11.926109
be02401b-cd47-4add-94a8-29e8c68b27fd,05e8ec98-8588-4b85-907a-2cb127b2fef1,CHECKING,14838.33,USD,2026-04-29 00:12:11.926167
87200c8a-8d5b-437e-a6d4-9de6b01ff290,1714f880-836c-4ac7-8fc8-08cf89a5f5e1,INVESTMENT,31604.13,EUR,2026-01-03 00:12:11.926214
870b116a-2ee8-4eb6-b7c1-b43e4e7355b7,cab87493-6b4d-4ec5-a3f4-a032da85a04d,SAVINGS,20327.57,USD,2026-01-08 00:12:11.926260
d7026d48-c5be-46b2-a5b7-e883631766f9,97d2bfec-6cef-49cc-8963-9509f8221166,CHECKING,16787.49,EUR,2026-03-02 00:12:11.926302
de31e243-b5d2-4ec8-afa7-5cb3cb8855bd,e0857e2e-4475-4122-bd94-b5562c06e9eb,INVESTMENT,33914.77,EUR,2026-06-28 00:12:11.926345
1998da4c-1c38-4178-9201-14982bad5069,fd645410-b1f7-4e28-ae89-4ec321d12374,INVESTMENT,82.08,EUR,2026-06-18 00:12:11.926388
c67ea660-1a44-4676-9c76-ef354ca7879d,76982b81-4302-4e86-9db6-092555fce10b,SAVINGS,2322.38,USD,2026-05-13 00:12:11.926431
06bb4e0a-8071-42cc-913b-595d23f0e852,b412a7b4-9916-4f80-8c91-ba2a9388703b,CHECKING,27535.28,EUR,2026-02-01 00:12:11.926474
ea8d432c-d4c2-44dc-a51d-f91fbc0144cd,a44940c6-c443-4336-9ce5-6b2a280adc24,INVESTMENT,4600.2,EUR,2026-04-15 00:12:11.926516
3d2be70c-6adc-47ae-a947-2f03784d1957,2e443c70-6f34-4280-83dc-f6d0d36dba5f,SAVINGS,28739.26,EUR,2026-07-11 00:12:11.926558
4d6e365e-4e08-4869-a72c-2d707891d7df,a706148f-e6f9-4ca5-b48f-d6839604f6bb,SAVINGS,21856.39,EUR,2026-06-18 00:12:11.926600
bfa4f1a2-8094-4009-9ac7-8b0cbc308f94,a9ec4623-8ffc-4a23-8ee6-4dcd199a6d34,INVESTMENT,25701.37,USD,2026-02-24 00:12:11.926643
8177f382-4c49-4755-8793-127f9f62630c,722059cd-a1ec-4ca5-a227-95b8fb124eb1,INVESTMENT,28832.4,EUR,2026-01-11 00:12:11.926687
ebbaaf9f-788b-4471-b68a-50340b3c01d1,84e66bae-681d-4a68-9de4-d746299cad92,CHECKING,1972.82,EUR,2026-03-04 00:12:11.926731
01a7e7f6-557f-4c5f-85a7-e2bcb1c05208,2e443c70-6f34-4280-83dc-f6d0d36dba5f,CHECKING,6252.24,EUR,2026-03-29 00:12:11.926782
b5f7a977-db99-4b33-8572-b4d1532b1592,61b2863a-06d1-4d20-ad70-114fe095bc89,CHECKING,27075.33,CAD,2026-02-28 00:12:11.926827
91d053c5-e10d-4ccb-b651-90946a7bf0e0,e47458db-fac4-4d88-9486-f63cf89cf146,CHECKING,29267.88,EUR,2026-05-18 00:12:11.926905
94b39172-008b-4b89-95a1-3f8b4ffb212f,e2550c4f-52c2-4978-a9c8-57d0842143c7,CHECKING,14808.6,CAD,2026-05-15 00:12:11.926954
3d1b087f-9bfa-47ab-8f1b-b4a9dc8aa3bb,72d40142-c77f-452d-be51-7e45a2e1887b,SAVINGS,19964.42,EUR,2026-02-28 00:12:11.926996
c5ee871b-f050-434f-aedb-46b0e18cbd83,98e35e27-b87f-4813-86b3-32251d96d363,INVESTMENT,26606.39,EUR,2026-01-10 00:12:11.927038
eb623ee6-fcc1-4732-a26d-52af20fff3bd,262ceeaf-57d5-4a9e-9a8f-0c20edad974f,INVESTMENT,22596.7,EUR,2026-06-03 00:12:11.927103
fa9ecb55-a304-414b-9ffb-c690afa5ce5e,b8ea7b49-c044-4b1a-add4-8b088c0b4d82,SAVINGS,23263.31,CAD,2026-04-18 00:12:11.927156
e8bbd9d9-4b9d-405a-bfcd-5634f6f0524b,2764003d-e768-4440-86b1-a087968fd57e,CHECKING,4370.06,EUR,2026-04-24 00:12:11.927199
ec1a6f50-6a9a-4f6c-a8eb-321869032ecf,d85221ea-4053-4190-8bae-2bcf9873e30b,CHECKING,6594.22,CAD,2026-01-08 00:12:11.927240
d2890a69-d98d-4506-b95a-a1289fc55890,fcaeee3b-a38d-4cc7-9bb6-5c1af8aa28a1,CHECKING,3346.57,EUR,2026-07-05 00:12:11.927282
2c29f425-d40f-4a51-b987-2e5e4140a698,05d4cff7-5050-47b7-8086-4d0f73eb9971,INVESTMENT,-173.43,EUR,2026-04-28 00:12:11.927348
1926868f-3eb4-4b78-8923-90598ca37d72,081efec7-d881-4590-aaaa-e58fdf9a710e,SAVINGS,10126.65,CAD,2026-03-08 00:12:11.927394
2c3030a2-6a9f-4aa1-8f93-5c204fa85b16,3e326620-1dcd-4125-8272-14dc10fa504a,INVESTMENT,9326.15,EUR,2026-01-31 00:12:11.927436
4a58b672-620b-47b6-81a1-19f874e9b1d1,4692c25d-6bf6-4e34-8a88-a599da396802,SAVINGS,15491.64,EUR,2026-06-28 00:12:11.927477
c7164a2e-75f3-4991-8a0e-93effbc3cf63,37bf1073-6b04-4cfb-a331-d7cc6532d931,SAVINGS,5186.84,CAD,2026-06-26 00:12:11.927519
834fdfe2-17d4-42d2-a6a9-dec8bf37d56d,49b79658-ea0b-4568-8a0c-d275c9c4c723,INVESTMENT,15896.17,EUR,2026-03-09 00:12:11.927589
a4b176bb-e262-44b2-b665-faacae04a9e6,6a24a25a-3f79-4a6b-a1c0-eb6cba971877,INVESTMENT,26340.27,EUR,2026-01-27 00:12:11.927631
2d68cb39-0409-4a30-9b53-e7d06bd43f9c,320013cd-1f4d-41d9-af19-0c49cabddb9a,SAVINGS,26517.14,CAD,2026-01-24 00:12:11.927675
1497f12a-8fbc-4122-8290-b36b23e0c2c7,0797925c-ec9e-4190-a25b-0b90f23b5951,CHECKING,13494.72,USD,2026-07-15 00:12:11.927717
15157001-13cd-4ac7-8b8e-f918b732b1eb,8ca1ce45-0c1a-476c-ac2d-2bd65e3c66f6,INVESTMENT,20230.07,EUR,2026-05-05 00:12:11.927779
189f19fe-2eca-422d-8ebf-62430496ae47,4b1a8615-e36e-469f-90cf-2f9d2f1b1634,SAVINGS,21138.35,EUR,2026-06-01 00:12:11.927827
ae713dd3-6d55-479a-8099-1484d868e1b0,c44ff79d-2493-4246-929e-576b9e934f38,SAVINGS,2507.92,EUR,2026-03-06 00:12:11.927868
902ac4f3-1b3e-41ba-81e3-81d20b4ad051,700fb671-6303-4222-ba92-6e23af15de53,INVESTMENT,18951.81,EUR,2026-03-06 00:12:11.927912
60a74026-612c-434f-b45c-406fe8798a5f,352453c8-dd50-41fa-ab90-1727911d3095,SAVINGS,25084.08,CAD,2026-01-15 00:12:11.927954
84bf250c-758f-40da-88b2-26fab5e287a2,e5879651-af03-4efa-b20a-9b2165638f94,CHECKING,20349.85,USD,2026-06-24 00:12:11.928002
c73cfb60-339d-4b58-b82c-9814844e3dcd,f84a160f-b15a-4068-b0a8-5192f37d20d1,CHECKING,27887.43,USD,2026-02-10 00:12:11.928043
dd87ee14-2e84-466c-97de-e17c89df1eec,e29fbdce-4e51-47a9-b025-08f174457f0a,CHECKING,16159.32,CAD,2026-06-12 00:12:11.928085
a3c488a0-fb86-481d-9f28-4bc0b2aadb4d,f86707f1-720d-4a2f-aee7-9df8c72c5768,INVESTMENT,34934.84,USD,2026-07-14 00:12:11.928126
9bf70888-f1e8-41ba-83e3-60daefd68299,ebeab08f-9e87-4ae7-8e79-ceaef579ef98,CHECKING,234.51,CAD,2026-07-03 00:12:11.928167
60bc4849-5b4e-4aa3-8ad5-bdf2d74739e0,aea05794-7485-4cd6-af80-8a907ca17771,SAVINGS,9942.69,CAD,2026-03-30 00:12:11.928208
57e4684c-09df-441d-b701-3b5e76adbb77,cf501401-ed98-4ea2-b704-0bc07e4b9240,INVESTMENT,12727.73,INVALID_CURR,2026-07-16 00:12:11.928249
b54626db-9134-45ba-83fc-e6cef80af9a0,47f4cc7f-53c4-4f14-abb7-cb5e3f00e547,CHECKING,10175.86,CAD,2026-02-16 00:12:11.928289
0eebd5cb-4cad-4a28-b8cb-ecc4299ffea2,80614ad2-abdf-453b-a7c6-52fcce57e2f6,SAVINGS,18821.6,CAD,2026-02-20 00:12:11.928334
38dff5e9-0475-4d6d-84bb-95a4682f2670,60901b43-a866-4a83-8952-26b1e0320ea1,CHECKING,20531.23,USD,2026-02-28 00:12:11.928375
bbb5214e-218a-4cf7-8459-f5766b6670b6,e29ea05a-e2b0-45ef-9542-f5aa2978e718,INVESTMENT,26960.14,EUR,2026-01-19 00:12:11.928416
27c77984-5986-4858-be52-e238b668dc7a,bb78476e-2a9e-412b-8dfd-68d642b8cee9,CHECKING,27286.99,USD,2026-05-01 00:12:11.928457
4ac84e63-4d3c-4065-b6e5-0f69131673db,94437b3a-b1a0-4435-bd34-bed5ba028f1e,CHECKING,34519.03,CAD,2026-06-29 00:12:11.928497
9fbeeda5-42b3-434b-b4b9-90f2bf90a62c,a0b10f8d-1a82-45e5-8adf-ebd67a376897,SAVINGS,18416.19,EUR,2026-01-17 00:12:11.928540
68b71b11-78f5-435f-add0-7eebe79154b5,6f5c1661-ed81-4d74-8340-36820d709e6b,SAVINGS,11422.52,USD,2026-04-22 00:12:11.928582
0aee6736-8a14-4070-8979-58d0b9a3dbde,320013cd-1f4d-41d9-af19-0c49cabddb9a,SAVINGS,22281.98,CAD,2026-06-03 00:12:11.928623
d6460a76-8799-4e5c-a264-64b86f2fea00,aaf5022a-3ca3-4798-8ec9-21f279b8e0a0,CHECKING,7875.68,USD,2026-04-08 00:12:11.928729
a1e57719-0af3-4dbb-a7e9-b8af423be0b3,2fa2e48e-5d84-4827-a5e8-8cc46a8a04d0,INVESTMENT,7510.53,USD,2026-07-19 00:12:11.928785
16a67628-5b74-4efe-be04-4a6897468b1e,c2a5d209-16eb-48ec-abf2-2e5c58665f54,CHECKING,5493.7,USD,2026-03-23 00:12:11.928835
246e9bb7-dc6d-4c64-a40c-e0f9b8ede013,eeaf9887-a7f3-41d3-88b1-81efdba5265c,INVESTMENT,13453.11,EUR,2026-02-23 00:12:11.928889
7897261e-e53a-4561-9544-ca599b3b1c36,d958e3fc-a530-434b-a688-2349e61da2f2,CHECKING,13535.86,USD,2026-02-09 00:12:11.928944
9b5007c3-142c-44f4-836b-2391996807fa,6e645af8-471c-4cb6-aa13-76aa585d98ae,SAVINGS,3359.71,EUR,2026-02-28 00:12:11.928994
df295e4a-5fd0-4cf9-ae4a-48b63c7b9106,0601d255-9e93-4d43-9da8-b5744cdf3e1a,CHECKING,9647.53,CAD,2026-06-27 00:12:11.929037
3d8555c2-3c38-40ad-ab53-090c8d009e69,d534bf2d-ff12-4ced-a522-53b15007566e,INVESTMENT,18759.36,EUR,2026-03-03 00:12:11.929079
1de713d5-c6c6-4563-84bf-f0a03a130297,febb3a6a-ddcd-4057-a30f-fc8caab2025a,CHECKING,33707.91,CAD,2026-02-02 00:12:11.929121
f72ee432-84a4-4c28-b8f1-f10a711b765e,30e65ef7-3dfc-4b7d-930b-7c326b3651cf,SAVINGS,31597.52,EUR,2026-04-06 00:12:11.929163
e9872396-4557-48e0-a719-51a2192f0414,e4d1a510-0e4c-46f8-abe9-1134893e9fea,INVESTMENT,28547.24,USD,2026-05-16 00:12:11.929204
8acbf1bb-2569-46c8-b00b-6fdfd27f280b,f46ba4a7-c305-4850-8847-4764472d76a1,CHECKING,22226.35,CAD,2026-02-14 00:12:11.929246
9d621fee-4940-4869-b244-e5fe9767c943,842d80a0-721e-48c7-a575-5ae468b59e1c,INVESTMENT,1075.76,CAD,2026-02-03 00:12:11.929287
ed816eb4-a4db-4206-a66a-aaf145887709,f640df8b-8016-41a7-adf3-565f3d06c4e0,INVESTMENT,5872.84,USD,2026-03-20 00:12:11.929329
5e53e879-5f78-46eb-a910-803ad14a5338,19bc6ae4-2d59-4ee4-a33c-7b9e53b5d1bb,CHECKING,18294.11,USD,2026-04-27 00:12:11.929370
e4d4e16c-2acd-4a04-ae64-5e183d3aff2d,30e65ef7-3dfc-4b7d-930b-7c326b3651cf,CHECKING,1666.31,CAD,2026-01-03 00:12:11.929413
9a3f83a7-4046-4793-9446-3a9134252658,3111e7fe-f9b5-4fce-9efd-5a07f2c18e20,CHECKING,15969.93,EUR,2026-01-04 00:12:11.929454
2ecc86c4-9939-41d0-b8b5-d186e9fb853d,8e9df8d6-b69e-4aa5-9165-1e76bcd6b876,INVESTMENT,16481.88,CAD,2026-01-08 00:12:11.929495
79320cd0-c472-4c1d-91f0-5531f36686d3,7986f523-e502-4146-906c-4d9b61812c09,SAVINGS,14307.04,USD,2026-06-01 00:12:11.929536
1d633758-2482-4527-be2c-b36a96b0c398,ae0c09dc-bc0e-43c4-b51d-ca0b60d46b6e,INVESTMENT,25528.84,EUR,2026-06-27 00:12:11.929577
99392c7a-7abb-4232-be9e-e5511d86c8dc,bf26443d-bc8c-410d-90d4-b187c54c0eb4,INVESTMENT,25406.67,CAD,2026-04-11 00:12:11.929618
50b91759-8de5-49ab-9b89-24a93e666832,fb7bb7b6-c611-4553-895c-59ba35608c31,INVESTMENT,31998.25,EUR,2026-01-17 00:12:11.929661
156abc85-fc5d-404b-8a29-e05766910d65,79a45073-8ec9-47f7-900b-836de3aad990,CHECKING,30405.22,EUR,2026-05-24 00:12:11.929707
259eabc4-2952-4eda-bdef-e2f0465bc776,febb3a6a-ddcd-4057-a30f-fc8caab2025a,CHECKING,10553.28,EUR,2026-04-13 00:12:11.929755
28dd39b6-5bfd-4fd2-a34c-51ed259c65ed,d67cb8f7-dd44-4482-89b3-e01b76c27b58,SAVINGS,13741.66,CAD,2026-04-24 00:12:11.929796
974b71ed-8fa7-451d-9b53-c18c2033b5c3,6785d4f9-5217-4549-a391-fd1b26b38764,CHECKING,26207.51,CAD,2026-05-14 00:12:11.929837
3fedf0c9-64d9-4fd1-a934-15e04d9c09c6,19ec9ed3-d85a-47fa-be25-59e39f57adf6,INVESTMENT,20234.43,CAD,2026-03-22 00:12:11.929877
fc90b31f-cf79-4613-92cd-02a24ba317c8,94c0c89f-71e3-45b2-8b97-f73b2b8fea9c,INVESTMENT,18250.71,EUR,2026-05-12 00:12:11.929918
62d56172-9734-4f57-8959-643d1ec7089a,3e8cccf7-5bd6-4731-b77c-9c259c37a0d3,SAVINGS,7169.08,EUR,2026-04-02 00:12:11.929959
46d5b86e-6125-4003-ab91-8e33375f0104,1789c27e-447c-41f0-9c22-4c6c1d4e2f9f,CHECKING,11775.1,CAD,2026-05-17 00:12:11.929999
98bd4348-8a49-4fcc-bdac-6b776ea76865,0b083608-c7aa-4f3b-96fa-9560fe204d36,SAVINGS,7649.85,USD,2026-04-09 00:12:11.930040
0b6ce1dc-f790-4332-ab6c-fd52af9a31c5,68f7944d-0f26-43f9-9d47-07acdcd491d7,INVESTMENT,27838.7,EUR,2026-06-11 00:12:11.930080
ace3c5cb-28ae-4ae8-b3c9-17df8d306461,2fcaf9de-89c6-479d-8afd-c1a53e7249c9,CHECKING,3515.56,EUR,2026-03-27 00:12:11.930120
94a63fa7-01a5-4f30-8633-d6544be657b1,e32304b4-a640-4691-99da-c54178463c48,INVESTMENT,9226.31,USD,2026-07-14 00:12:11.930160
e2c98b37-2967-45b0-a675-3d59f7a52750,97b3bd4a-9d61-44ec-aded-fa3208ec6a1e,CHECKING,1725.01,USD,2026-07-06 00:12:11.930200
5974fa92-4735-44c0-8a60-b4e595ab6df1,bcc6d08f-544f-41d9-9a92-8791979f1581,SAVINGS,15163.29,USD,2026-03-05 00:12:11.930241
31e03ae8-b08e-4f5a-bb1a-73e95e34e959,e0857e2e-4475-4122-bd94-b5562c06e9eb,INVESTMENT,31084.54,CAD,2026-06-24 00:12:11.930283
c779b90d-c9ca-4ef6-a1f6-6c4e965175d8,db8da279-8bbd-42c8-898d-487ea3519d50,CHECKING,24348.83,USD,2026-01-28 00:12:11.930323
d761e195-ad61-404c-8840-fb07e0e10f90,6d2bf2db-c603-4910-9554-5758990a2636,CHECKING,27891.39,CAD,2026-06-02 00:12:11.930364
73c3d625-b52e-4cc0-9501-dc70efff9dc1,bf26443d-bc8c-410d-90d4-b187c54c0eb4,INVESTMENT,31010.08,EUR,2026-05-08 00:12:11.930405
86d6d119-6aeb-4b0c-8ae0-4602e03a0c8c,b55c083d-5e5e-4ffd-82fe-59d4e08f93c2,SAVINGS,14878.23,EUR,2026-03-22 00:12:11.930445
f80af76b-85a9-4428-94c3-a38f732ef7b8,72f009d6-2bc9-43a7-8893-5b50de7d80f9,INVESTMENT,16651.25,EUR,2026-03-23 00:12:11.930486
422e2b61-02df-45e0-895c-757d7f55796b,d262fdaf-4a9b-4c62-bfa5-d8291f16c328,SAVINGS,32464.11,USD,2026-02-06 00:12:11.930529
deb14f42-04fa-458f-95a2-724e2d6eaef6,2e8ee39b-28e9-4541-b151-5ae68d49a2a7,INVESTMENT,2295.54,CAD,2026-04-04 00:12:11.930575
4583a641-383a-4340-9936-c9ceea4046bb,f7c57bd8-2c38-4ee5-9ce4-e411f78f850e,SAVINGS,29617.7,EUR,2026-06-05 00:12:11.930616
a8fa82e5-3ed3-4bfc-9114-d27992e675f2,00ef4f4a-fa72-4a66-8e18-2c3f3f50b75e,CHECKING,2927.39,EUR,2026-03-04 00:12:11.930657
4b79a379-2ada-4285-8ed9-b5e6ded2b90c,974ccbf0-f9da-4410-8b95-7d1221cbfc9d,CHECKING,4616.84,CAD,2026-03-23 00:12:11.930698
2af17df4-601f-4b73-abc7-dc024372d7a2,6f0825dd-42a1-410c-a131-7aea41be1ae5,INVESTMENT,19127.76,CAD,2026-05-14 00:12:11.930739
dd8a7ff5-f50d-4f47-91f9-dd72fed5739b,4e5e9446-0db9-452e-a003-2fb5bf892abe,SAVINGS,13189.07,EUR,2026-05-10 00:12:11.930779
af84899a-73da-477d-aedd-599dfc2fe866,d67cb8f7-dd44-4482-89b3-e01b76c27b58,CHECKING,32293.87,EUR,2026-07-10 00:12:11.930822
ec1d02b8-4bb0-46ed-9b5e-9520a63cb599,06606270-5498-49e5-9fcf-30e820d9a644,SAVINGS,2167.55,EUR,2026-05-20 00:12:11.930934
38f01327-fb48-4d7d-8a94-5b682a2df7e7,e94f7632-8c8c-4af8-ae57-ffd9f3bf88ff,INVESTMENT,25080.66,USD,2026-06-04 00:12:11.931012
78ab03cf-63d6-4e4a-ae2c-e114385dab2b,2f0d82bb-df06-4f16-80c7-f734d02ea0c8,CHECKING,12458.76,USD,2026-01-03 00:12:11.931101
2eadd48f-b950-4218-a5a8-385edcbbb188,2c743ca3-556f-4a65-81b2-e60a54f5da89,CHECKING,27067.7,CAD,2026-02-25 00:12:11.931165
e5730a0a-2c1d-42b4-a7c1-bdf1bd389241,0419f2a0-300e-48e9-90d7-ef835ef4e0f6,SAVINGS,17016.68,CAD,2026-05-28 00:12:11.931223
484691af-128f-4013-9303-dfafd8ec0383,9265d6f3-0d7d-4f9f-ae71-75cdd5a7a68f,INVESTMENT,11755.07,EUR,2026-04-13 00:12:11.931301
21e95170-a10b-489a-9ef1-2227e0a2854a,6f1ff000-cd5e-472b-abb0-6d81f682211b,CHECKING,7306.24,EUR,2026-05-02 00:12:11.931361
a90735fe-deb3-4223-b59a-5186422724f3,cab87493-6b4d-4ec5-a3f4-a032da85a04d,INVESTMENT,8288.3,USD,2026-03-31 00:12:11.931415
4ee87936-9c24-4b84-89c3-2c22ce34db54,f565b409-3505-4419-8f17-2a08ed984389,INVESTMENT,9484.19,CAD,2026-02-16 00:12:11.931468
470ce5b6-5614-49e3-aac8-c3507774281d,352453c8-dd50-41fa-ab90-1727911d3095,INVESTMENT,78.22,USD,2026-02-04 00:12:11.931540
e103879e-0321-4800-802f-7f22f4e212d2,f06724ba-c52c-47dc-bdbe-2883de73c9ee,INVESTMENT,32191.08,USD,2026-02-24 00:12:11.931599
42b94175-cc36-478d-a604-ebb4262f7937,5fbff61b-f941-4bca-8e4e-3d6ea9397a32,SAVINGS,7057.4,CAD,2026-01-08 00:12:11.931644
0db02ecc-9555-41db-b606-85a0d0d64bd4,35bcd0f1-fd41-4386-9511-e680b097a9a6,INVESTMENT,20632.01,CAD,2026-03-31 00:12:11.931694
628c576d-d391-42a7-bc35-486ad0097dee,037cb88d-3975-472c-a1d2-80afbf6d70b3,INVESTMENT,6716.97,USD,2026-02-07 00:12:11.931758
a6a3520c-30dd-411f-a23f-5c0574fdc836,834fef13-b235-4d49-9250-de38be4cb084,CHECKING,34574.23,CAD,2026-04-16 00:12:11.931808
70a170c2-2abe-4630-9a4e-8437a03d8d0d,356178a6-6d36-428b-845c-8189f26f7dba,SAVINGS,31111.2,USD,2026-02-14 00:12:11.931851
e538f32b-ef38-45f7-893a-e42133069aa1,4e788e1a-305b-4bb9-83c5-836251ec3a5e,SAVINGS,273.89,USD,2026-01-09 00:12:11.931892
ed0a232f-5c5c-4036-9811-8c0a9255d0a8,e47458db-fac4-4d88-9486-f63cf89cf146,INVESTMENT,13343.39,EUR,2026-06-12 00:12:11.931935
a4b81265-632d-4a62-8c90-e370a7a41b81,dec0c638-c1d8-4ed2-8f9d-976672e2c28a,SAVINGS,603.34,USD,2026-02-19 00:12:11.932002
78877322-9fca-4cd5-929e-7a1efd38d81c,7bff1360-7f33-47d6-a603-45fc865cf567,INVESTMENT,17959.95,USD,2026-02-08 00:12:11.932045
726cd689-b134-4aec-b496-cd805c26a634,2e443c70-6f34-4280-83dc-f6d0d36dba5f,SAVINGS,17125.12,INVALID_CURR,2026-07-16 00:12:11.932086
8c87c06b-2065-48d0-85e1-876b15047d49,6f1ff000-cd5e-472b-abb0-6d81f682211b,SAVINGS,14746.76,USD,2026-03-11 00:12:11.932127
3472531b-1885-4a08-b72f-280ae4a444dc,41f35282-0c08-477e-9a27-189d1acd3a09,SAVINGS,19810.1,EUR,2026-05-12 00:12:11.932167
715dcdaf-f3a6-4118-a8b8-ef1782cc77a0,320013cd-1f4d-41d9-af19-0c49cabddb9a,INVESTMENT,19707.28,EUR,2026-05-06 00:12:11.932235
1cd7a4de-8a0b-466e-99d4-52b948f44b55,d3474969-2938-438e-a3f4-6d2e5b024e6f,CHECKING,34978.01,USD,2026-07-10 00:12:11.932277
9fc50e4e-dfd4-4c93-b0c8-48403eb8d4d5,a62fa656-4b2e-481e-b2af-f009657d0386,SAVINGS,6414.36,USD,2026-06-24 00:12:11.932319
6dfdf356-3f58-4ba4-8ef9-921c8696818c,379d119e-8ca5-4be3-a6a0-0efa165e3274,CHECKING,6286.96,CAD,2026-03-27 00:12:11.932360
b9f28771-545c-4bb4-924a-e5af81132fff,b67c9ef2-b8a8-4956-a89b-458c1fc692cf,SAVINGS,29966.46,CAD,2026-03-12 00:12:11.932429
90f33011-4188-4181-9e77-3b340e45ef36,e03780da-aef5-4f82-adae-266c1af55064,SAVINGS,14975.19,EUR,2026-03-14 00:12:11.932476
b04f3000-f8c2-45d1-a903-9000c1f4685d,16f2c14f-caec-4563-b5cf-6e3a5b5380e7,SAVINGS,25062.77,EUR,2026-05-05 00:12:11.932517
